Date,Time,Run Time,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Discharge Air 2 in LE,Discharge Air 12 in LE,Discharge Air 24 in LE,Discharge Air 42 in LE,Discharge Air 54 in LE,Discharge Air Center,Discharge Air 54 in RE,Discharge Air 42 in RE,Discharge Air 24 in RE,Discharge Air 12in RE,Discharge Air 2 in RE,Seconday Air 24 in LE,Seconday Air Center,Seconday Air 24 in RE,Return Air 2 in LE,Return Air 12 in LE,Return Air 24 in LE,Return Air 42 in LE,Return Air 54 in LE,Return Air Center,Return Air 54 in RE,Return Air 42 in RE,Return Air 24 in RE,Return Air 12in RE,Return Air 2 in RE,Left TXV Inlet,Into Left Distrubutor ,Left TXV Bulb,Left Coil Inlet 1,Left Coil Inlet 2,Left Coil Inlet 3,Left Coil Inlet 4,Left Coil Inlet 5,Left Coil Inlet 6,Left Coil Outlet 1,Left Coil Out 2,Left Coil Out 3,CTR TXV Inlet,Into CTR Distrubutor,CTR TXV Bulb,CTR Coil Inlet ,CTR Coil Outlet ,Right TXV Inlet ,Into Right Distributor ,Right TXV Bulb ,Right Coil Inlet ,Right Coil Outlet ,Air in left evap 6 in LE,Air in left evap 6 in RE,Air in ctr evap 6 in LE,Air in ctr evap 6 in RE,Air in right evap 6 in LE,Suction line into Comp,Air in right evap 6 in RE,Air off left evap 6 in LE,Air off left evap 6 in RE,Air off ctr evap 6 in LE,Air off ctr evap 6 in RE,Air off right evap 6 in LE,Air off right evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf 48 LE Rear,PS Top shelf 48 LE Front,PS Top shelf 48 RE Rear,PS Top shelf 48 RE Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS Second shelf LE Rear ,PS Second shelf LE Front,PS Second shelf 48 LE Rear,PS Second shelf 48 LE Front,PS Second shelf 48 RE Rear,PS Second shelf 48 RE Front,PS Second shelf RE Rear ,PS Second shelf RE Front,PS Third shelf LE Rear ,PS Third shelf LE Front,PS Third shelf 48 LE Rear,PS Third shelf 48 LE Front,PS Third shelf 48 RE Rear,PS Third shelf 48 RE Front,PS Third shelf RE Rear ,PS Third shelf RE Front,PS Fourth shelf LE Rear ,PS Fourth shelf LE Front,PS Fourth shelf 48 LE Rear,PS Fourth shelf 48 LE Front,PS Fourth shelf 48 RE Rear,PS Fourth shelf 48 RE Front,PS Fourth shelf RE Rear ,PS Fourth shelf RE Front,PS Fifth shelf LE Rear ,PS Fifth shelf LE Front,PS Fifth shelf 48 LE Rear,PS Fifth shelf 48 LE Front,PS Fifth shelf 48 RE Rear,PS Fifth shelf 48 RE Front,PS Fifth shelf RE Rear ,PS Fifth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC 48 LE Rear,PS BC 48 LE Front,PS BC 48 RE Rear,PS BC 48 RE Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out HeatX,Ref Temp in HeatX,Ref Temp out HeatX,Case inlet after filter drier,Inlet of filter drier,Discharge line from comp,,Rear Wall,Ceiling,Front Wall,Left Wall,Right Wall,Liquid into main distributor,Suction Presure ,Liquid Pressure ,Compressor RPM,Total Water Flow Meter,L1 Volts,L1 Amps,L1 Watts,L2 Volts,L2 Amps,L2 Watts,L3 Volts,L3 Amps,L3 Watts,Total Volts,Total Amps,Total Watts,120V Volts,120V Amps,120V Watts,Left S.H.,CTR S.H.,Right S.H.,Evap,Liqcond,AVG Prod Temp,AVG Air In,AVG Air Off,Total L1 Watts,Total L2 Watts,Total L3 Watts,Total Case Watts
4/13/2025,18:56:31,40200,0,0,75.048135,73.384026,64.660472,40.060593,37.674605,37.888914,38.732265,32.088923,32.831965,38.336014,32.442828,32.238203,32.556724,36.307112,47.184449,37.428477,37.324181,44.696817,54.151187,64.43069,54.620947,50.41321,48.234622,48.781433,45.760889,48.844858,51.588862,49.222672,81.41977,60.67227,46.100953,28.575487,29.504471,28.763593,29.370235,29.108251,28.940082,46.315318,44.269346,44.382429,79.932123,55.100994,41.487725,26.734274,39.283855,79.303727,46.210949,40.115046,26.554993,39.196842,47.605645,44.299708,43.725748,44.523657,41.078929,47.03831,42.984737,33.161884,34.046361,30.103277,29.876347,30.9341,31.037166,37.66264,43.183814,34.487586,41.908122,32.789971,38.37944,33.977523,39.89408,37.051296,42.959146,37.35707,40.06748,32.244135,37.655757,33.006285,39.245527,36.470817,41.656772,33.899841,40.830713,32.188069,37.986705,33.465788,39.549753,35.74413,39.149754,36.532281,38.211824,32.355981,36.634067,33.348345,37.054032,37.428553,41.742162,36.257155,41.398737,33.543132,38.36431,37.766665,41.464114,38.460897,43.332662,42.197047,42.030915,35.121084,41.861255,38.924781,43.362942,78.847619,90.352635,142.893583,84.922638,75.82943,85.622614,139.417387,75.511374,75.58398,70.999736,70.863105,70.996802,75.132658,78.414655,38.023633,105.531083,4001.126877,0,204.270004,0.10379,-13.524,204.970001,0.09367,0.627,204.960007,0.08903,10.504,203.429993,9.146,-2103,118.25,1.974,119.599998,29.565299,24.952071,23.579392,16.535654,67.23237,37.920941,44.036404,31.526522,-0.834622,0.035882,0.648341,0
4/13/2025,18:57:31,40260,0,0,74.948444,73.400103,64.60445,40.166268,37.734196,37.943188,38.871078,32.280062,32.971347,38.389227,32.596955,32.417498,32.771964,36.392104,47.294829,37.486712,37.376578,45.029494,54.91324,62.221136,55.387965,48.72352,49.848594,45.26731,45.962064,50.275385,52.5817,49.398166,73.097925,57.19664,46.219296,26.800676,29.120909,28.279009,29.449168,28.172253,28.352996,46.4483,44.443118,44.436983,73.389463,51.861967,41.554878,25.912687,39.545147,72.302881,41.320872,40.077096,25.30229,39.22052,47.256638,44.291174,43.801421,44.396365,41.314713,47.112512,43.124706,33.05781,34.018071,30.218862,30.02672,31.128512,31.11955,37.665239,43.230725,34.498302,41.953029,32.760247,38.397583,33.980671,39.921977,37.039929,42.982986,37.378724,40.108889,32.251245,37.665676,32.995814,39.260656,36.451033,41.707474,33.853208,40.846551,32.204524,38.016057,33.48109,39.563859,35.757859,39.1771,36.523426,38.215105,32.361066,36.642223,33.352535,37.004241,37.433602,41.719044,36.260945,41.388866,33.523391,38.334604,37.757264,41.426305,38.449879,43.323027,42.213679,41.99832,35.12545,41.838422,38.929213,43.330049,75.71799,84.603922,139.451751,76.632859,75.823127,74.011689,136.832818,75.531504,74.900595,70.992813,70.833651,70.977538,75.146852,72.277778,33.967231,112.73713,3988.777027,0,204.210007,0.09448,-12.363,205.020004,0.08594,0.51,204.910004,0.0803,9.296,203.619995,8.372,-1900,118.349998,1.964,119.400002,34.0696,29.405182,27.9274,12.149696,71.237351,37.92294,44.030836,31.594921,-0.043807,0.001914,0.033491,0
4/13/2025,18:58:31,40320,0,0,74.607076,73.384467,64.549306,40.140162,37.669121,37.870177,38.77708,32.107411,32.811068,38.347495,32.267099,32.20806,32.444747,36.355477,47.295748,37.461562,37.329487,44.419013,53.298485,63.973865,56.410954,48.814302,51.096236,45.572003,45.665701,49.27602,51.006738,48.70164,84.314,59.444674,46.232565,27.29616,28.819442,27.853293,28.996991,28.243328,27.865726,46.385895,44.4119,44.418913,77.553342,58.806078,41.306372,24.917859,38.941967,75.398822,51.662764,39.925657,24.351084,39.130999,47.216482,44.199764,43.789783,44.760684,41.270424,46.980296,42.840863,32.945113,33.912621,29.465561,29.459318,30.525312,30.449799,37.650738,43.202279,34.507675,41.943412,32.739404,38.425753,34.023204,39.897374,37.052833,42.817971,37.361225,40.073825,32.210495,37.686873,33.023803,39.238239,36.434291,41.645988,33.777014,40.825606,32.207381,38.03857,33.532162,39.560595,35.769642,39.137663,36.523249,38.186406,32.341054,36.654621,33.379202,37.025656,37.429367,41.754405,36.262685,41.418747,33.63441,38.344226,37.772195,41.443285,38.425862,43.309248,42.208275,42.033794,35.127534,41.813904,38.915359,43.302666,84.833106,91.225916,142.58291,92.080708,75.668762,91.29589,139.316606,75.596569,76.501509,71.007725,70.854241,70.978602,75.17325,76.891193,34.955699,164.183941,3949.205281,0,204.139999,0.11373,-14.903,204.779999,0.10341,0.682,204.789993,0.09919,11.882,203.350006,10.274,-2415,118.160004,1.997,119.699997,32.989356,28.063163,26.682448,13.243209,95.84116,37.918545,44.013,31.126287,-0.272229,0.01176,0.210498,0
4/13/2025,18:59:31,40380,0,0,74.671566,73.396575,64.654338,40.236113,37.712339,37.906757,38.903163,32.062335,32.828481,38.378476,32.285414,32.147948,32.508762,36.285937,47.465605,37.413817,37.298168,43.802667,53.787408,65.417798,57.760281,49.02172,48.465268,46.883393,45.970592,49.673185,51.991182,49.979672,80.514464,60.468924,46.333929,28.279985,29.626704,28.912198,29.454571,29.2661,29.192953,46.720048,44.605694,44.609637,79.299354,54.362661,41.514938,26.633875,39.304705,78.549526,45.300172,39.998884,26.538403,39.19061,47.773201,44.477766,43.596902,43.915772,41.24982,47.100937,43.130639,33.38112,34.222258,30.008879,29.814487,30.923521,30.94597,37.639814,43.213376,34.532952,41.965819,32.701593,38.419321,34.05092,39.886609,37.060163,42.831835,37.372895,40.094268,32.209337,37.708127,33.042515,39.234081,36.421709,41.662071,33.791845,40.839427,32.208002,38.045238,33.51177,39.548585,35.756245,39.160937,36.500571,38.210489,32.351522,36.65043,33.374994,37.031996,37.431283,41.775657,36.279361,41.416842,33.644478,38.342177,37.738329,41.441676,38.421156,43.297111,42.218407,42.01272,35.089874,41.769204,38.909332,43.267706,78.042389,89.695344,142.451177,83.277423,75.859236,83.927743,139.223731,75.553066,75.875512,70.856178,70.800352,70.979047,75.165247,77.975383,30.664619,111.591496,3995.421881,0,204.279999,0.1019,-13.269,204.919998,0.09239,0.554,204.880005,0.08717,10.232,203.809998,8.996,-2077,118.360001,1.977,119.300003,37.964274,33.145283,31.629229,8.369655,70.61197,37.918433,44.024017,31.549373,-0.503489,0.0215,0.390124,0
4/13/2025,19:00:31,40440,0,0,74.766731,73.433486,64.558214,40.250027,37.721436,37.982561,38.945724,32.139527,32.81237,38.376606,32.31067,32.268931,32.643032,36.230107,47.346932,37.49525,37.316192,44.225251,54.84073,64.014864,54.951575,48.722674,50.045915,49.418504,46.192599,49.578523,51.293392,49.896363,72.748098,57.328155,46.303179,26.56069,29.009162,28.116325,29.385608,28.208308,28.467137,46.642718,44.532936,44.484734,73.084612,51.793692,41.38632,25.757171,39.446436,72.202927,41.836344,40.013238,25.210057,39.191314,47.810558,44.261864,43.605406,44.470485,41.572949,47.036101,43.241791,33.178149,34.114745,29.998974,29.816174,30.939467,31.013276,37.632759,43.235776,34.531586,41.979852,32.684661,38.415749,34.010925,39.89579,37.044166,42.866889,37.385197,40.123271,32.214599,37.699538,33.021429,39.246797,36.420749,41.677827,33.742917,40.888211,32.218604,38.048579,33.510688,39.554573,35.724607,39.160752,36.487108,38.228919,32.328268,36.646329,33.339773,37.008037,37.456847,41.789212,36.290005,41.414222,33.614738,38.344893,37.728232,41.43147,38.451972,43.311065,42.250725,41.993179,35.125584,41.754492,38.941012,43.30141,76.701949,84.981991,139.650895,78.44098,75.97972,75.710072,136.940107,75.641261,75.287903,71.199479,70.835276,70.968977,75.131153,72.117085,27.70305,127.763202,3978.944821,0,204.669998,0.0961,-12.592,205.029999,0.08799,0.503,204.979996,0.08182,9.54,203.960007,8.554,-1960,118.389999,1.981,119.099998,41.505064,36.588205,35.215123,4.798115,79.080629,37.920291,44.160509,31.510131,-0.729946,0.030801,0.565359,0
4/13/2025,19:01:31,40500,0,0,73.972121,73.372218,64.482184,40.298132,37.698105,37.936707,38.959155,32.077865,32.774055,38.371673,32.126824,32.126756,32.462225,36.147971,47.372265,37.450167,37.312137,44.687949,55.272374,63.638402,55.24117,46.618075,50.209987,50.472338,45.591776,50.056349,51.579965,49.178895,83.391518,58.962808,46.434766,27.118625,28.748676,27.747216,29.043105,28.061041,27.694555,46.612141,44.601438,44.649196,76.723396,58.370278,41.324958,24.656321,38.933354,73.930175,50.966828,39.908258,24.09558,39.161987,47.364197,44.212249,43.669372,44.989534,41.04228,47.038188,42.909869,33.028755,33.999906,29.455568,29.381091,30.446683,30.412117,37.630612,43.209065,34.516035,41.964883,32.630827,38.428189,34.023877,39.900823,37.086367,42.936887,37.383363,40.098972,32.1865,37.68048,33.030263,39.257127,36.442181,41.695162,33.727751,40.867017,32.209193,38.018044,33.537286,39.583124,35.794049,39.154469,36.503819,38.213257,32.341408,36.643468,33.358673,37.001598,37.485334,41.761267,36.313119,41.430591,33.645481,38.37983,37.799871,41.431966,38.471896,43.30366,42.231125,42.012255,35.208661,41.763152,38.922537,43.271184,84.595991,90.77187,142.388015,91.515635,75.774936,90.818893,139.298011,75.632336,76.317955,71.027983,70.816228,71.003407,75.147678,76.179227,34.119165,161.689569,3978.735963,0,204.369995,0.11262,-14.744,204.919998,0.1026,0.679,204.990005,0.09858,11.825,203.130005,10.192,-2380,118.150002,1.994,119.300003,34.115904,29.006096,27.589396,12.318862,94.777599,37.926806,44.03125,31.120687,-0.149927,0.006592,0.116938,0
4/13/2025,19:02:31,40560,0,0,74.345616,73.437535,64.543061,40.364715,37.702153,37.999068,38.939813,32.051235,32.759771,38.330554,32.086717,32.059296,32.393458,36.133985,47.280193,37.446701,37.255487,44.054144,52.403944,64.430674,59.402178,50.037235,49.330154,49.319699,46.007661,48.245791,51.771338,50.199343,82.72354,61.169721,46.184975,28.51397,29.464228,28.638116,29.393765,29.244755,28.94813,46.639259,44.523437,44.478301,80.498504,56.590273,41.613534,26.500417,39.500196,80.126069,48.188269,40.056138,26.353045,39.250237,47.13713,44.467383,43.99966,44.922134,41.471507,47.091735,42.837716,33.22817,34.173828,29.999912,29.760039,30.768829,30.697768,37.61642,43.222622,34.530859,41.975615,32.621226,38.414728,34.036979,39.888366,37.077847,42.853345,37.409568,40.114514,32.214655,37.709224,33.050286,39.229664,36.426572,41.67086,33.7221,40.857014,32.227559,38.036616,33.53775,39.523001,35.758892,39.145927,36.485512,38.208907,32.335247,36.62318,33.336079,37.034459,37.489443,41.803166,36.304409,41.433373,33.624304,38.321725,37.738631,41.425387,38.43483,43.311579,42.243443,41.975784,35.131537,41.71905,38.958297,43.255404,79.878902,91.280232,143.203031,87.094359,75.863852,86.923176,139.758554,75.614124,75.258643,70.933703,70.893123,71.010688,75.17266,79.029406,35.691975,131.56948,3995.959916,0,204.270004,0.10584,-13.7,204.899994,0.09531,0.555,204.850006,0.09015,10.648,203.389999,9.296,-2143,118.260002,1.991,119.5,32.13789,27.566449,26.009053,14.047085,80.970193,37.918041,44.139255,31.438091,-0.380192,0.016931,0.297607,0
4/13/2025,19:03:31,40620,0,0,73.677433,73.339765,64.490873,40.353459,37.714281,38.0134,38.97931,32.103534,32.809146,38.34647,32.275855,32.215713,32.580944,36.166969,47.393749,37.481642,37.383283,44.090116,54.529887,63.959399,55.705057,47.472052,52.452785,49.742596,46.198158,49.760844,51.243724,49.568817,73.983727,57.386229,46.390457,27.15509,29.242333,28.392016,29.454624,28.568675,28.379032,46.665689,44.633291,44.564938,74.151822,51.394218,41.322718,26.031178,39.089596,72.95269,40.986643,40.126634,25.532247,39.316763,47.335772,44.271483,43.906708,45.010612,41.219871,47.135415,42.878187,33.152694,34.055956,30.001458,29.806173,31.006565,30.979655,37.614441,43.235141,34.542924,41.977898,32.603523,38.434517,34.042227,39.903193,37.113512,42.820694,37.387934,40.097799,32.175526,37.707988,33.058377,39.254206,36.401184,41.665865,33.651065,40.838994,32.214684,38.057909,33.570268,39.565823,35.783754,39.163185,36.48114,38.209548,32.317651,36.652142,33.336724,37.003661,37.505519,41.80113,36.324129,41.456047,33.682288,38.356376,37.783912,41.438473,38.475779,43.307081,42.281845,41.971121,35.164961,41.733095,38.940978,43.238178,74.974721,84.780228,139.585929,75.607398,75.600052,73.741183,137.021876,75.600038,76.225369,70.996359,70.827766,70.986508,75.193787,73.17869,33.77535,111.656217,3995.051842,0,204.520004,0.09452,-12.311,205.169998,0.08527,0.575,205.080002,0.08048,9.326,203.740005,8.286,-1882,118.279999,1.973,119.300003,34.454977,29.387238,28.191154,11.93548,70.647411,37.923842,44.103772,31.500417,-0.60628,0.027011,0.474083,0
4/13/2025,19:04:31,40680,0,0,74.70493,73.39021,64.660307,40.460826,37.694738,38.018602,38.960151,32.026353,32.694874,38.359723,31.996393,32.055353,32.377506,36.199135,47.401653,37.477267,37.24269,43.63929,55.424129,63.376154,55.833703,47.888752,52.175919,48.028436,45.497699,50.541935,51.99214,49.090897,82.826428,58.98627,46.233862,27.161721,28.576156,27.572798,29.041913,28.145116,27.555871,46.771381,44.609667,44.63946,76.365654,57.910236,41.301441,24.600005,39.337939,73.681942,50.84569,39.93046,24.054634,39.145024,47.731151,44.257467,43.763307,44.94712,41.066211,46.971514,43.383503,32.994988,34.09125,29.382766,29.252981,30.323993,30.312462,37.589259,43.236907,34.510172,41.992922,32.575138,38.410599,34.038599,39.88273,37.084575,42.873198,37.401153,40.123311,32.178597,37.70172,33.014289,39.229316,36.390812,41.660399,33.648356,40.866682,32.234218,38.029115,33.538647,39.527064,35.727534,39.149992,36.442675,38.213672,32.324475,36.607598,33.310657,37.02232,37.507369,41.820557,36.32356,41.442285,33.609763,38.338011,37.744765,41.453455,38.484193,43.312373,42.287344,41.957281,35.181592,41.710015,38.969243,43.236448,84.066947,90.338727,142.049479,90.941465,75.885141,90.264276,138.791223,75.518456,75.165891,70.868917,70.893896,71.006792,75.137532,76.060677,32.434678,170.044301,3985.517031,0,203.860001,0.11294,-14.739,204.669998,0.10212,0.693,204.619995,0.09852,11.762,202.960007,10.175,-2374,118.139999,1.975,119.300003,35.813291,30.88087,29.509889,10.420571,98.297842,37.914895,44.19146,31.05974,0,0,0,0
4/13/2025,19:05:31,40740,0,0,74.085834,73.337049,64.604026,40.444294,37.664007,37.985233,38.960708,31.948538,32.757227,38.385871,31.988028,31.932318,32.27771,36.090516,47.297793,37.447719,37.236597,43.985865,55.540529,65.512475,55.382686,46.76109,49.276268,51.915919,46.281909,50.060565,49.997455,48.553297,81.404248,60.816183,46.166979,28.413948,29.438561,28.576742,29.38772,29.054882,28.865741,46.627595,44.565576,44.6405,79.810764,55.402456,41.593304,26.443724,39.569473,79.381351,47.025336,40.00326,26.347235,39.159372,47.92995,44.384607,43.527334,44.867,41.600812,47.11139,42.794364,33.224738,34.184227,29.904248,29.745071,30.617488,30.499716,37.567201,43.260209,34.516228,41.988372,32.520719,38.401555,34.020627,39.884581,37.093509,42.972953,37.408509,40.135048,32.159303,37.689078,32.993127,39.229404,36.400196,41.68951,33.625988,40.885892,32.21804,37.995274,33.538377,39.542333,35.740661,39.16571,36.425692,38.237189,32.291663,36.640455,33.303659,36.990404,37.509067,41.76245,36.300853,41.418842,33.58298,38.320456,37.766084,41.431618,38.502893,43.337543,42.291504,41.915284,35.195098,41.699718,38.954398,43.236604,78.927143,90.454688,142.776355,85.264944,75.785798,85.60743,139.15287,75.586376,75.069976,70.856989,70.904351,71.001544,75.098943,78.393692,36.136377,124.518079,4005.410726,0,204.220001,0.10376,-13.473,204.880005,0.09293,0.57,204.759995,0.0883,10.356,203.089996,9.09,-2079,118.220001,1.978,119.5,31.638976,27.065301,25.475257,14.528003,77.440139,37.911601,44.184011,31.362581,-0.222312,0.009899,0.173287,0
4/13/2025,19:06:31,40800,0,0,75.011082,73.313042,64.695227,40.546825,37.867636,38.083219,39.212946,32.033486,32.833828,38.398357,32.082069,32.007828,32.396287,36.094735,47.597798,37.458374,37.234951,44.456346,52.209305,63.463181,55.905103,47.429204,49.929516,48.045129,46.596086,50.03779,51.05648,48.090395,73.544928,57.394723,46.567364,27.080366,29.206546,28.17413,29.475033,28.590919,28.324077,46.940914,45.006419,44.938974,73.701742,51.238568,41.325718,25.872975,39.275782,72.699061,41.208108,39.949175,25.393985,39.18304,47.171485,44.358307,43.525137,44.573915,41.55651,47.166105,42.955591,33.323026,34.337963,29.974419,29.759959,30.788358,30.696751,37.548672,43.215037,34.505704,41.964759,32.506166,38.394485,34.030388,39.871328,37.112936,42.812219,37.384141,40.095342,32.134329,37.707858,33.042244,39.237754,36.375377,41.661775,33.564636,40.854586,32.221101,38.021557,33.575912,39.517991,35.752087,39.144003,36.409223,38.215002,32.296006,36.623976,33.304886,37.005016,37.491401,41.79764,36.32127,41.451886,33.648773,38.375077,37.777881,41.430596,38.464341,43.29615,42.296996,41.936165,35.145224,41.664013,38.950284,43.203545,75.697628,84.699407,139.640001,76.469098,75.713126,73.937403,137.248667,75.627116,75.630915,70.962895,70.891214,70.994774,75.248886,72.669076,33.202409,127.93815,3937.252715,0,204.220001,0.09476,-12.349,204.770004,0.08614,0.599,204.770004,0.08105,9.394,203.429993,8.397,-1908,118.169998,1.959,119.199997,35.275355,30.033709,28.657166,11.292009,79.168287,37.903286,44.023491,31.480079,-0.449005,0.019847,0.348319,0
4/13/2025,19:07:31,40860,0,0,75.064685,73.350247,64.746924,40.588067,37.864392,38.158155,39.124313,31.976527,32.691626,38.393147,31.840793,31.954373,32.350458,36.111112,47.333307,37.478363,37.23106,44.523919,51.866393,61.936026,55.723146,48.956846,50.727118,49.54385,46.769746,50.04056,50.069285,49.169624,82.204685,58.584109,46.364649,26.906738,28.621593,27.549954,29.101165,28.020632,27.628241,46.746077,44.752286,44.738268,75.684846,57.587851,41.142302,24.591944,39.28104,72.580003,49.784646,39.902396,23.992984,39.116487,46.878416,44.136909,43.939164,44.605867,41.379623,47.052035,42.858005,32.988695,34.077248,29.39635,29.280392,30.329101,30.156031,37.55438,43.241333,34.52987,41.986064,32.502371,38.376505,34.038947,39.860873,37.10731,42.896209,37.425438,40.126806,32.166108,37.684411,33.033329,39.233906,36.386566,41.658379,33.575481,40.868414,32.229294,38.008721,33.586547,39.515423,35.74995,39.15555,36.420809,38.207575,32.302761,36.624942,33.30319,37.000755,37.537092,41.831216,36.323181,41.445428,33.601831,38.334068,37.753193,41.442465,38.50804,43.329056,42.305092,41.920966,35.197724,41.652558,38.944982,43.192126,83.931104,89.992325,141.774971,90.506105,75.773456,89.816516,138.36192,75.537722,75.072401,70.961716,70.967841,70.96487,75.143116,75.556056,35.431356,162.686666,3841.602683,0,204.229996,0.10988,-14.464,204.75,0.09995,0.551,204.660004,0.09454,11.203,203.100006,9.881,-2294,118.18,1.99,119.800003,32.60109,27.378743,26.138837,13.763559,95.204059,37.909942,43.966331,31.03797,-0.677139,0.029468,0.524387,0
4/13/2025,19:08:31,40920,0,0,75.169474,73.260143,64.692669,40.643005,37.828943,38.153194,39.119496,31.977454,32.714022,38.366814,31.973702,32.059729,32.387663,36.184006,47.235878,37.448261,37.202921,45.580318,54.025483,61.301556,52.7113,49.866592,51.897779,45.968797,45.803412,50.985323,51.538551,49.292895,82.493896,60.901942,46.371021,28.603428,29.617633,28.776872,29.483852,29.051412,29.017065,46.730832,44.779481,44.814087,80.317482,56.023467,41.37942,26.405832,39.059288,79.725546,47.808381,40.125467,26.224218,39.314952,46.938685,44.431151,44.089247,44.708514,41.336614,47.216806,43.42886,33.416007,34.261034,29.886435,29.549335,30.770379,30.671007,37.534632,43.241475,34.501733,41.991594,32.447027,38.394307,34.039532,39.880976,37.105812,42.940385,37.407296,40.12679,32.125151,37.692864,33.014272,39.248291,36.407199,41.685033,33.530598,40.860915,32.219043,37.997292,33.552844,39.547532,35.779552,39.193408,36.414976,38.209701,32.297785,36.647428,33.295109,36.963252,37.506244,41.750408,36.265141,41.434824,33.569357,38.358762,37.782765,41.428079,38.487421,43.280912,42.284014,41.911308,35.197738,41.649001,38.938494,43.160214,79.963368,91.017109,142.304225,87.405158,75.505394,86.976791,139.043302,75.596745,75.947444,71.04355,70.869387,70.965734,75.102164,78.82299,37.616382,137.951137,3859.759688,0,204.360001,0.10357,-13.427,204.869995,0.09293,0.523,204.740005,0.08746,10.228,203.559998,9.065,-2094,118.239998,1.969,119.5,30.263953,25.272352,24.018399,16.107068,84.058826,37.902052,44.155512,31.4257,-0.902367,0.038952,0.69785,0
4/13/2025,19:09:31,40980,0,0,73.035957,73.342852,64.615021,40.618495,37.801254,38.12905,39.156534,32.058013,32.749289,38.430973,32.204388,32.268361,32.679818,36.249463,47.354936,37.480809,37.220744,45.545442,57.195617,64.642721,52.268619,46.748849,51.561874,49.968148,46.606875,49.572252,50.527583,48.549092,73.657079,57.248942,46.364996,27.298785,29.33548,28.41069,29.579867,28.657001,28.527607,46.821243,44.751539,44.723064,73.612351,50.817642,41.294794,26.124312,39.41306,72.608111,40.564811,40.202323,25.666178,39.449295,47.99687,44.321174,43.63669,45.033545,41.500008,47.176384,42.882112,33.282877,34.222521,30.085379,29.817427,31.047223,30.96627,37.511883,43.254875,34.504428,42.010968,32.44795,38.374756,34.034969,39.845242,37.092067,42.853412,37.396365,40.127351,32.120378,37.701167,33.016844,39.211206,36.353603,41.666529,33.503178,40.864997,32.22228,38.020611,33.553638,39.496366,35.721943,39.147512,36.371135,38.232051,32.274474,36.614509,33.263829,37.012847,37.484199,41.827408,36.292741,41.432336,33.576618,38.339491,37.706475,41.429037,38.483968,43.313904,42.290077,41.885722,35.142677,41.576849,38.949603,43.149318,75.673763,84.529509,138.626447,76.688026,75.862011,74.161018,135.916294,75.511027,75.253899,71.043524,70.902344,70.955398,75.137913,72.829261,27.119428,105.628395,3832.869247,0,204.139999,0.09212,-12.011,204.820007,0.08427,0.58,204.839996,0.07869,9.117,203.789993,8.182,-1861,118.160004,1.974,118.900002,42.292925,37.222723,36.130252,4.072071,67.287617,37.889662,44.2284,31.570283,-1.122011,0.048718,0.867263,0
4/13/2025,19:10:31,41040,0,0,75.112426,73.265189,64.627639,40.572752,37.678016,38.081399,38.938843,32.032009,32.77627,38.497497,32.048045,32.146814,32.463592,36.291893,47.313158,37.511012,37.270125,44.983171,53.345623,62.363771,55.518811,49.760228,48.815307,48.367962,46.23135,50.877237,51.570869,49.768204,82.965985,58.793131,46.123856,27.371364,28.79238,27.727555,29.039965,28.10401,27.68798,46.438724,44.585914,44.567073,76.477773,57.815768,41.234511,24.77273,39.022546,74.066412,50.712524,40.02642,24.282896,39.29185,46.846766,44.090002,43.728655,44.640045,41.340665,47.078,43.381638,32.908188,33.939239,29.46866,29.423172,30.505678,30.322653,37.480022,43.250452,34.48689,41.997989,32.378319,38.398952,34.007798,39.899542,37.101004,42.944831,37.384208,40.14079,32.061857,37.68863,32.978007,39.251876,36.365647,41.699161,33.453199,40.87094,32.19536,38.017356,33.534817,39.549121,35.774504,39.182647,36.351503,38.225821,32.265972,36.646764,33.276224,36.991486,37.521199,41.818046,36.301923,41.451576,33.585386,38.372844,37.762833,41.418757,38.476298,43.280388,42.279264,41.889411,35.212894,41.595131,38.964,43.116673,84.255896,90.258059,140.993025,91.048285,75.583702,90.374143,137.907531,75.557753,76.155275,71.030237,70.841727,70.939351,75.14813,75.918532,31.870559,160.963697,3846.939907,0,204.169998,0.11034,-14.449,204.880005,0.09978,0.597,204.759995,0.09559,11.321,203.190002,9.91,-2302,118.190002,1.986,119.199997,36.350482,31.461137,30.253046,9.773374,94.466029,37.893715,44.004629,31.094598,-1.343988,0.058193,1.038434,0
