Date,Time,Run Time,Defrost case 1,Always off,Ambient dry bulbTa,Ambient dry bulbTb,Ambient wet bulb,Blank,Discharge air 12 in LE,Discharge air center,Discharge air 12in RE,Discharge air 2 in RE,Sec discharge air 2 in LE,Sec discharge air 12 in LE,Sec discharge air center,Sec discharge air 12 in RE,Sec discharge air 2 in RE,Return air 2 in LE,Return air 12in LE,Return air center,Return air 12 in RE,Return air 2 in RE,TXV 1 inlet,Into distributor 1,Left TXV Bulb,TXV 2 inlet,Into distributor 2,Right TXV Bulb,Common coil outlet,Air in left evap 6 in LE,Air in left evap 6 in RE,Air off left evap 6 in LE,Air off left evap 6 in RE,Air in right evap 6 in LE,Air in right evap 6 in RE,Air off Right evap 6 in LE,Air off Right evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf CTR Rear,PS Top shelf CTR Front,PS Top shelf RE Rear,PS Top shelf RE Front,PS Second shelf LE Rear,PS Second shelf LE Front,PS Second shelf CTR Rear,PS Second shelf CTR Front,PS Second shelf RE Rear,PS Second shelf RE Front,PS Third shelf LE Rear,PS Third shelf LE Front,PS Third shelf CTR Rear,PS Third shelf CTR Front,PS Third shelf RE Rear,PS Third shelf RE Front,PS Fourth shelf LE Rear,PS Fourth shelf LE Front,PS Fourth shelf CTR Rear,PS Fourth shelf CTR Front,PS Fourth shelf RE Rear,PS Fourth shelf RE Front,PS Fifth shelf LE Rear,PS Fifth shelf LE Front,PS Fifth shelf CTR Rear,PS Fifth shelf CTR Front,PS Fifth shelf RE Rear,PS Fifth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC CTR Rear,PS BC CTR Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out HeatX,Ref temp out HeatX,Case inlet after filter drier,inlet of filter drier,Discharge line from comp,Suction line into Comp,Discharge air 2 in LE,Ceiling,Rear Wall,Front Wall,Right Wall,Left Wall,Suction Presure ,Discharge Pressure ,Compressor RPM,Case Volts,Case Amps,Case Watts,Compressor Volts,Compressor Amps,Compressor Watts,Compressor Hertz,Left S.H.,Right S.H.,Evap,Liqcond,AVG Prod Temp,Total Case Watts,Total Compressor Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:38:55,58440,0,0,75.235647,72.725259,64.1275,85.929731,30.417453,35.170867,29.592699,32.181342,44.194179,40.15545,42.410663,38.031134,39.608355,40.375105,52.250396,48.134266,43.63813,39.742087,112.667453,62.781307,37.4076,107.491029,58.628901,36.174647,38.679641,45.75999,46.358309,27.115103,27.560149,42.451053,42.800676,25.866491,26.034763,31.463018,37.861371,31.951658,37.463115,31.036534,37.338845,30.821246,37.035997,29.875412,35.735949,35.83409,30.097236,31.416428,35.278493,28.638471,37.22262,30.018082,35.957421,30.112394,35.808398,30.133347,33.852591,31.329156,36.407948,38.434413,37.735631,33.760167,32.324223,36.708236,41.144518,34.325992,40.539205,35.541886,41.080228,38.848974,41.665194,119.880215,128.504461,124.400358,123.253453,122.228562,134.012437,45.704381,32.402021,73.011911,72.895677,71.644732,73.525724,71.838701,41.518876,259.40041,5144.77262,208.080002,10.067,1357.599976,206.880005,9.457,2562,NaN,17.292569,16.059616,20.115031,130.140558,34.855514,647339.4198,1228.8929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:39:55,58500,0,0,75.351975,72.720384,64.301411,85.948246,30.293263,34.952013,29.595414,31.965062,44.079725,40.165112,42.233998,38.021506,39.58155,40.558842,50.916382,47.619402,43.623185,38.842326,109.317349,62.492487,36.880114,104.668321,59.082829,36.423962,38.679694,45.943784,46.491699,26.707776,27.113555,42.824789,43.291874,25.740379,25.859849,31.506549,37.841801,32.005432,37.488192,31.06003,37.326969,30.867656,37.02794,29.891812,35.72212,35.865353,30.101062,31.450994,35.275223,28.698981,37.196435,30.056772,35.971939,30.17239,35.784292,30.164811,33.83022,31.377554,36.38337,38.391794,37.71021,33.775922,32.30539,36.702338,41.122371,34.347591,40.583373,35.574366,41.124367,38.879963,41.671889,119.712029,127.420398,122.666359,121.708281,120.507938,134.403805,45.597521,32.196379,73.017329,72.913881,71.657026,73.535246,71.884703,38.894346,264.058424,5099.984412,208.380005,9.762,1305.699951,207.020004,9.111,2468,NaN,19.436442,18.98029,17.443672,131.576198,34.868263,647360.4743,1268.246477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:40:55,58560,0,0,75.447416,72.745818,64.357045,85.828093,30.118481,35.057067,29.520485,32.1609,44.064393,40.292439,42.336834,37.907499,39.529495,40.541199,52.116619,48.844102,43.24277,39.762788,101.857999,61.41482,36.57479,98.677037,58.596523,35.989918,38.240556,45.806137,46.399176,26.423767,26.825134,42.322409,42.663304,25.330906,25.491533,31.52893,37.860019,32.035448,37.500321,31.085626,37.327353,30.907706,37.023128,29.93333,35.740337,35.882276,30.131915,31.460443,35.295303,28.744623,37.213292,30.075105,35.976865,30.214833,35.796788,30.214387,33.865878,31.414223,36.405071,38.363988,37.747783,33.804354,32.273287,36.72395,41.124944,34.336428,40.599752,35.575783,41.132814,38.858456,41.669806,117.699677,125.130442,120.002218,119.315403,117.832286,134.751449,45.423074,32.214362,73.111068,72.821072,71.594615,73.557797,71.893307,39.141251,255.731564,5119.030099,207.919998,9.562,1278.199951,207.070007,8.933,2402,NaN,18.87566,18.290788,17.69913,128.997065,34.884571,647381.346,1307.249675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:41:55,58620,0,0,75.514718,72.739644,64.439352,85.936676,30.264403,34.856339,29.68898,32.017534,44.019291,40.343594,42.049046,37.935589,39.438036,40.520758,52.022874,48.831059,43.430652,38.850342,99.703825,59.875126,36.431209,97.233682,56.678864,35.706026,38.130564,45.876552,46.466916,26.419278,26.826307,42.366622,42.772493,25.409449,25.699772,31.553305,37.907609,32.048373,37.527303,31.134216,37.409169,31.004435,37.024437,30.048337,35.75095,35.915523,30.068639,31.513935,35.302406,28.833414,37.227423,30.144186,35.998547,30.273258,35.82738,30.280837,33.894307,31.444531,36.397069,38.320681,37.778681,33.85894,32.166655,36.723223,41.132581,34.391169,40.593228,35.574978,41.165897,38.855082,41.668642,115.250414,122.480301,116.535724,116.131086,113.763201,134.43555,45.52302,32.297278,73.217893,72.79901,71.585245,73.581062,71.903899,38.139441,245.498074,5002.923138,208.089996,9.167,1213.699951,206.850006,8.547,2273,NaN,19.774136,19.048953,16.657073,125.74593,34.909982,647401.8395,1345.322161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:42:55,58680,0,0,75.645835,72.79581,64.420369,85.997878,30.394453,34.947582,29.918718,32.257058,44.019999,40.490968,41.981185,37.981097,39.43716,40.734756,51.730768,47.426465,44.483328,39.948668,101.497375,57.383867,35.982272,98.785384,55.087407,35.752252,37.792867,45.914431,46.461928,26.557165,26.946374,42.761861,43.070086,25.554242,25.875296,31.546002,37.881368,32.06747,37.537429,31.114123,37.418285,31.0466,37.036691,30.05846,35.74196,35.951991,30.092419,31.516314,35.290497,28.841058,37.240558,30.146284,35.993545,30.309963,35.822215,30.286337,33.909463,31.466422,36.401524,38.289797,37.77429,33.850531,32.116263,36.72179,41.117954,34.37065,40.620305,35.567664,41.178875,38.833545,41.677963,112.433094,119.514153,110.689234,110.460298,109.821882,134.053627,45.577585,32.378106,73.294792,72.973853,71.695037,73.588821,71.924816,37.012476,238.956656,5007.269611,208.410004,9.033,1193.099976,207.309998,8.438,2222,NaN,20.515406,20.285386,15.466866,123.618112,34.912128,647422.2381,1383.283485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:43:55,58740,0,0,75.622349,72.84805,64.356788,85.964484,30.654721,34.854865,30.059468,32.295188,44.046405,40.515288,41.864348,37.911996,39.457702,40.705516,49.835847,47.70554,43.104057,39.533534,106.919884,52.496971,36.104754,103.446659,49.685639,35.683258,37.892788,45.679553,46.034347,27.125449,27.42694,42.25846,42.659555,26.180573,26.406928,31.581408,37.883785,32.131146,37.529952,31.108813,37.412128,31.040393,37.032819,30.10538,35.780166,35.932836,30.152491,31.566547,35.305165,28.909354,37.241551,30.211925,36.004725,30.37627,35.850454,30.327237,33.925045,31.508343,36.399842,38.221436,37.752727,33.854616,32.205843,36.769709,41.137891,34.382323,40.625186,35.627518,41.14151,38.871449,41.643176,108.479322,114.487975,108.558439,107.562484,110.400217,133.775063,45.798645,32.605493,73.404069,72.886449,71.624464,73.594286,71.952336,36.497523,228.188349,5003.454413,207.729996,8.775,1149.900024,206.720001,8.155,2133,NaN,21.188264,20.766768,14.91649,120.025736,34.931977,647442.7382,1421.439009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:44:55,58800,0,0,75.655809,72.880349,64.351771,86.027636,30.532789,34.832881,30.093994,32.153445,44.028225,40.440657,41.794239,37.893888,39.418903,40.569467,50.567956,49.173171,42.171394,38.933906,110.935349,51.57609,36.226963,106.799328,44.219933,35.521282,37.980965,45.97162,46.238836,27.402591,27.726383,42.181414,42.541257,26.528544,26.766764,31.620778,37.897204,32.170404,37.564525,31.118268,37.402156,31.089162,37.047575,30.125158,35.813993,35.939484,30.223376,31.574125,35.314292,28.98813,37.27399,30.221449,36.0319,30.394103,35.890764,30.369141,33.951503,31.55004,36.443626,38.192251,37.784064,33.843035,32.225407,36.779428,41.165158,34.396953,40.673638,35.608928,41.16617,38.876452,41.667951,106.849145,113.204022,113.059199,110.443608,117.089506,133.617935,45.761321,32.644048,73.422136,73.068189,71.727184,73.603571,71.911191,38.990289,219.775207,5011.833587,207.270004,8.985,1189.5,206.289993,8.29,2179,NaN,18.683919,17.978238,17.543044,117.136738,34.955405,647463.2395,1459.621719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:45:55,58860,0,0,75.700065,72.867584,64.323049,85.969071,30.460835,34.559443,29.922449,32.112604,44.066051,40.516084,41.599997,37.915711,39.41599,40.695129,50.283021,50.684091,42.983688,38.758393,113.794655,56.016169,36.540089,108.991672,48.028235,35.895644,38.510175,46.423492,46.559878,27.261631,27.592308,42.589439,43.046563,26.472105,26.72734,31.621113,37.894443,32.162735,37.582986,31.164061,37.427974,31.186036,37.053842,30.183633,35.770214,36.011557,30.192501,31.620343,35.31082,29.048423,37.267875,30.271452,36.033304,30.46174,35.884892,30.402457,33.952021,31.56838,36.422302,38.148007,37.806521,33.867379,32.128958,36.776886,41.156909,34.417034,40.689156,35.632519,41.174199,38.862159,41.662063,111.702406,119.300485,118.893743,116.505098,120.864653,134.289536,45.888,32.482844,73.45961,73.008675,71.735847,73.616505,71.943227,40.29592,231.404767,5011.958386,207.240005,9.368,1241.300049,206.070007,8.691,2290,NaN,17.657877,17.013432,18.882212,121.110809,34.967136,647483.6315,1497.576519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:46:55,58920,0,0,75.760016,72.937051,64.340181,85.953142,30.179918,34.573554,29.649115,32.058301,43.955334,40.459932,41.720706,37.980326,39.355248,40.791658,51.168728,50.526954,44.904576,39.096163,114.485438,60.555762,36.332616,109.294475,56.67229,36.418872,38.418804,46.129679,46.53979,26.836891,27.139788,42.725426,43.255332,26.023236,26.173861,31.6284,37.890624,32.168917,37.586032,31.14708,37.438507,31.223833,37.098663,30.192702,35.758848,35.991237,30.226432,31.621731,35.336665,29.03741,37.252993,30.261352,36.031685,30.48809,35.874313,30.412315,33.953491,31.548025,36.399701,38.12148,37.820192,33.848702,32.073245,36.786093,41.175747,34.410737,40.674661,35.591348,41.161913,38.83379,41.63775,119.195506,127.939366,124.665372,123.137917,122.853347,133.376603,45.748704,32.295826,73.359994,73.117622,71.812312,73.62654,71.953282,42.06542,255.177967,5006.832821,207.050003,9.911,1310.699951,205.820007,9.254,2460,NaN,15.673153,15.759409,20.659463,128.823531,34.96402,647503.9303,1535.389865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:47:55,58980,0,0,75.692346,72.938601,64.230092,85.920838,30.023236,34.513901,29.513753,31.910661,44.109363,40.549459,41.506226,37.956329,39.386859,41.75811,52.652566,49.922145,44.286027,39.623738,108.634876,61.537809,36.913053,104.039476,57.898408,35.950469,38.534799,46.350821,46.822871,26.389091,26.726117,42.678392,42.885666,25.572101,25.611256,31.670488,37.909831,32.221126,37.576896,31.124056,37.416895,31.174423,37.071054,30.237981,35.83485,35.982588,30.308218,31.659363,35.327261,29.139014,37.275355,30.299944,36.046109,30.528414,35.913054,30.434811,33.986249,31.612082,36.415275,38.067674,37.80039,33.857665,32.197129,36.826081,41.175037,34.421559,40.70489,35.625756,41.151642,38.849875,41.638827,119.505884,126.871592,122.09393,121.086627,120.064166,133.542727,45.847557,32.158754,73.558014,73.031723,71.715255,73.609906,71.984095,40.940691,261.21353,4982.123213,207.039993,9.343,1241.900024,205.710007,8.742,2330,NaN,17.378326,16.415742,19.534727,130.701501,34.985607,647523.9334,1572.494359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:48:55,59040,0,0,75.839732,72.970034,64.452206,86.022782,30.091644,34.375212,29.654761,31.992274,44.063434,40.645998,41.589896,37.945097,39.283914,41.923672,52.354545,49.033305,43.565208,39.00993,101.197811,60.608296,36.703605,98.121559,57.377998,35.855333,38.389522,46.534843,47.133029,26.212992,26.4753,42.845983,43.232303,25.372489,25.600875,31.681975,37.920339,32.229939,37.586977,31.136447,37.44624,31.238312,37.081974,30.293565,35.831169,36.001249,30.281979,31.670116,35.321397,29.172364,37.277871,30.349285,36.077855,30.577058,35.91843,30.460279,33.988811,31.615544,36.404223,38.058411,37.808357,33.871444,32.117017,36.832262,41.172824,34.425095,40.720103,35.618027,41.174767,38.841282,41.662807,116.585246,123.730866,118.671317,117.955413,116.600291,134.005612,46.025185,32.290493,73.684546,73.015443,71.698526,73.64028,71.972984,39.675304,248.346368,4931.167054,206.800003,9.136,1202.900024,205.820007,8.531,2246,NaN,18.454928,17.606656,18.248677,126.660143,34.996272,647543.9319,1609.625021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:49:55,59100,0,0,75.747324,73.013657,64.325606,86.044325,30.065188,34.546333,29.777927,32.108538,44.104968,40.572786,41.733136,37.923696,39.346787,41.002416,49.211516,48.641015,42.399902,39.57523,99.992181,58.038019,35.533551,97.740824,55.759646,35.804393,37.797186,45.849588,46.264651,26.141023,26.392571,42.790154,43.125145,25.377794,25.605458,31.692778,37.902777,32.250663,37.607561,31.126454,37.44152,31.246476,37.073475,30.309516,35.829745,36.013421,30.335687,31.678352,35.337049,29.223351,37.288829,30.368356,36.049862,30.59644,35.931489,30.456484,34.008041,31.618802,36.418052,38.004185,37.814651,33.881321,32.13257,36.83799,41.175881,34.425516,40.745852,35.644826,41.189941,38.842307,41.684495,113.68718,120.703714,113.048453,113.167439,110.693313,133.521974,45.808246,32.302984,73.673156,73.058141,71.729842,73.695183,72.031387,37.274981,239.403436,4914.258958,206.809998,8.949,1179.599976,206.009995,8.33,2188,NaN,19.787714,20.058556,15.745837,123.764718,35.005131,647563.9632,1646.827295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:50:55,59160,0,0,75.905305,72.956653,64.530216,85.982155,30.413308,34.749471,29.897804,32.209489,44.058342,40.668623,41.613374,37.994682,39.355908,42.022684,51.2502,49.003316,43.424976,40.215436,104.80482,53.761414,35.666335,101.606124,51.727244,35.39108,37.450097,46.131567,46.300358,26.471125,26.781111,42.544031,42.881758,25.758593,25.948663,31.664118,37.890701,32.272216,37.647974,31.131552,37.409847,31.298765,37.138776,30.314713,35.828264,36.015671,30.423981,31.698435,35.334534,29.256055,37.296194,30.400297,36.067423,30.667341,35.930639,30.475241,34.017952,31.659043,36.41791,37.989465,37.821137,33.863861,32.158845,36.864554,41.233541,34.432193,40.777275,35.637461,41.194066,38.787821,41.677695,109.834935,116.320029,108.778389,108.38606,109.409006,134.408913,45.648351,32.613724,73.746158,73.137653,71.75563,73.678218,71.969454,36.130374,229.927203,4842.378346,206.75,8.701,1141.099976,205.880005,8.116,2115,NaN,21.144808,20.869553,14.521527,120.613648,35.019321,647584.0064,1684.089867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:51:55,59220,0,0,75.987303,73.023694,64.538059,85.929266,30.490501,34.867529,29.897446,32.446709,43.994964,40.595731,41.818484,37.956653,39.333821,41.6507,51.278447,50.795054,42.84269,39.95832,109.094175,49.850525,35.817361,105.249254,45.122536,35.581186,37.655416,46.374039,46.750379,27.127599,27.444475,42.800207,43.138266,26.296445,26.462948,31.679583,37.910456,32.303692,37.658027,31.144807,37.427567,31.314842,37.153039,30.333102,35.811987,36.041835,30.404406,31.706491,35.344602,29.310786,37.282157,30.41824,36.079491,30.689663,35.972307,30.523862,34.024041,31.665598,36.411134,37.952662,37.858115,33.841965,32.123701,36.848196,41.233552,34.42111,40.764453,35.644494,41.198411,38.806677,41.672298,107.926671,113.600771,110.455791,108.851011,113.742307,133.58909,45.71173,32.549165,73.758782,73.037984,71.731703,73.635351,71.992209,39.350441,224.223824,4927.79221,207.100006,8.741,1141.599976,206.110001,8.09,2101,NaN,17.902485,17.66631,17.914876,118.673664,35.027149,647604.0503,1721.345202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:52:55,59280,0,0,76.015152,73.101173,64.544905,86.074628,30.774661,34.821655,29.998359,32.432626,44.105541,40.725266,42.02167,37.94179,39.428351,40.995795,50.184918,48.78294,44.250207,40.066367,113.323624,54.346231,36.509122,108.566112,45.992725,35.681043,38.072675,45.916334,46.420551,27.5645,27.915785,42.665245,42.954189,26.665388,26.772456,31.710209,37.919621,32.2994,37.629898,31.126695,37.431805,31.297281,37.081925,30.392474,35.848396,36.018544,30.383636,31.716917,35.31944,29.31312,37.296835,30.435711,36.082235,30.697865,35.950785,30.507105,34.022368,31.630061,36.400793,37.916716,37.843374,33.862231,32.182034,36.872124,41.181231,34.444666,40.75286,35.639917,41.182425,38.800443,41.652893,110.117708,117.443108,117.765163,115.17921,120.538744,134.27835,45.934822,32.759041,73.817551,72.98068,71.747669,73.649808,71.977021,40.685378,224.957452,4930.341618,206.610001,9.176,1208.099976,205.699997,8.493,2214,NaN,17.23209,16.404011,19.277032,118.925098,35.023445,647624.159,1758.740058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:53:55,59340,0,0,76.059961,73.041568,64.666444,86.032213,30.491772,34.814686,29.68321,32.237397,44.082504,40.722385,41.965166,37.924694,39.373802,41.164914,49.584001,48.358515,43.016407,39.954202,114.438998,57.9114,36.80971,109.305473,50.655882,35.806231,38.297207,45.94625,46.334594,27.120355,27.459178,42.6939,43.143503,26.266024,26.34126,31.709735,37.89176,32.309615,37.619273,31.087463,37.435213,31.304281,37.083385,30.3935,35.865804,36.0181,30.430884,31.724935,35.320743,29.392032,37.288126,30.433171,36.097867,30.735746,35.961856,30.521366,34.032552,31.660328,36.397225,37.880462,37.831418,33.857764,32.214107,36.879678,41.205905,34.448695,40.784271,35.688806,41.161458,38.81726,41.657777,114.674417,122.851288,121.593496,119.543306,121.934514,134.187687,46.008726,32.509529,73.857715,73.122329,71.791162,73.711053,72.087131,41.451949,236.580308,4930.73562,206.889999,9.432,1250.199951,205.520004,8.717,2306,NaN,16.761621,15.758142,20.048089,122.835128,35.031738,647644.2078,1795.990185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/29/25,00:54:55,59400,0,0,76.133279,73.075775,64.694578,86.067163,30.087821,34.596362,29.376703,32.042786,44.054085,40.659505,41.741467,37.854928,39.347382,41.274512,49.652885,49.369363,43.343924,39.227711,113.250271,60.355131,37.067192,107.909029,55.776648,35.592333,38.590534,46.190898,46.534103,26.413335,26.742506,42.776628,43.187561,25.534399,25.67445,31.685784,37.920582,32.267981,37.67603,31.092554,37.456751,31.372773,37.140085,30.413207,35.839763,36.072648,30.405111,31.718333,35.345354,29.397173,37.313862,30.44218,36.104602,30.737609,36.00578,30.527241,34.078955,31.624031,36.415341,37.861873,37.876895,33.819099,32.107926,36.845344,41.254474,34.43733,40.782627,35.638417,41.192816,38.762613,41.626631,120.424723,128.396156,124.208841,123.044376,122.007236,134.041922,45.846009,32.273761,73.810774,73.135887,71.788629,73.675304,72.030968,41.732439,263.886079,4915.531882,206.669998,9.51,1270.199951,205.770004,8.894,2385,NaN,16.738951,15.264092,20.328241,131.523396,35.034994,647664.1184,1832.945345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
