Timestamp,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Ceiling Temp,Front Wall Temp,Right Wall Temp,Left Wall Temp,Rear Wall Temp,Discharge Air 2 in LE,Discharge Air 12 in LE,Discharge Air Center,Discharge Air 12in RE,Discharge Air 2 in RE,Secondary Air 2 in LE,Secondary Air 12 in LE,Secondary Air Center,Secondary Air 12in RE,Secondary Air 2 in RE,Return Air 2 in LE,Return Air 12 in LE,Return Air Center,Return Air 12in RE,Return Air 2 in RE,Left TXV Inlet,Into Distrubutor ,TXV Bulb,Coil Inlet 1,Coil Inlet 2,Coil Inlet 3,Coil Outlet 1,Coil Outlet 2,Coil Outlet 3,Air in evap 6 in LE,Air in evap 6 in RE,Air off evap 6 in LE,Air off evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS Second shelf LE Rear ,PS Second shelf LE Front,PS Second shelf RE Rear ,PS Second shelf RE Front,PS Third shelf LE Rear ,PS Third shelf LE Front,PS Third shelf RE Rear ,PS Third shelf RE Front,PS Fourth shelf LE Rear ,PS Fourth shelf LE Front,PS Fourth shelf RE Rear ,PS Fourth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out  HeatX,Ref Temp in HeatX,Ref Temp out HeatX,Discharge line from Comp,Suction line into Comp,Suction Pressure,Discharge Pressure,Case Volts,Case Amps,Case Watts,Compressor Volts,Compressor Amps,Compressor Watts,Run Time,S.H.,Evap,Liqcond,AVG Prod Temp,Total Case Watts,Total Compressor Watts
06/22/2026 18:31:51,0.000000,0.000000,74.330094,73.966041,65.324594,74.895005,77.491259,71.867803,68.150720,74.243237,36.113261,32.205791,32.705779,32.527734,37.438189,37.920336,35.823188,36.037993,35.774008,37.517021,36.725856,36.471697,34.412298,35.246535,34.111102,102.836914,32.304529,47.874773,27.245854,27.184224,27.118823,31.622190,31.735347,29.792652,36.250871,36.089704,30.669206,30.495240,35.433053,38.339857,34.844902,38.931935,36.580915,38.707140,33.665040,38.244071,34.827935,37.864629,33.514932,37.827487,33.283865,35.395366,32.448906,34.900223,33.821425,36.260512,33.066569,34.996866,118.757487,123.792975,160.954511,120.433796,172.399907,62.520312,50.013006,260.269419,119.810000,2.626000,272.500000,118.250000,2.076000,200.900000,66940.615096,19.711119,28.163654,130.409753,35.647781,4153.328374,2841.377972
06/22/2026 18:32:51,0.000000,0.000000,74.371135,73.949161,65.285749,74.882290,77.518593,71.807556,68.203073,74.280419,36.174926,32.131152,32.627629,32.452506,37.649413,37.894215,35.734360,36.081600,35.744446,37.484871,36.560479,36.127670,34.446854,35.173780,33.811620,89.494004,32.728419,47.609403,26.091846,26.019882,25.790050,31.875809,32.146065,31.624108,36.131953,36.032763,30.400623,30.327918,35.422249,38.347195,34.858642,38.949135,36.588807,38.726045,33.641870,38.259063,34.829686,37.873443,33.508834,37.861188,33.289123,35.417008,32.480415,34.910843,33.823622,36.263145,33.077359,35.016940,108.271968,113.545722,158.447129,110.948952,168.823113,62.213735,49.363164,232.783362,119.900000,2.517000,259.600000,118.250000,1.967000,188.600000,67000.614822,20.032508,27.576895,121.572696,35.657231,4157.611940,2844.469766
06/22/2026 18:33:51,0.000000,0.000000,74.340118,73.953655,65.272343,74.892245,77.498194,71.811612,68.221102,74.255196,36.170492,32.035018,32.556907,32.304645,37.380943,37.955904,35.696151,36.013295,35.706341,37.474256,36.606054,35.716494,34.353948,35.229916,33.826609,100.290088,33.008545,47.264497,27.081978,27.024361,26.921429,31.880600,32.218043,30.086492,36.206560,36.022358,30.402630,30.392215,35.435209,38.330966,34.848518,38.915235,36.595156,38.706337,33.629587,38.252539,34.833335,37.866474,33.515552,37.839592,33.298165,35.388798,32.486352,34.910944,33.830384,36.266345,33.077857,34.999258,113.967474,119.063968,158.904016,115.872335,170.118987,61.911607,49.784998,243.765123,119.700000,2.568000,265.900000,117.950000,2.022000,194.400000,67060.612277,19.306212,27.958285,125.186097,35.651330,4162.035171,2847.702296
06/22/2026 18:34:51,0.000000,0.000000,74.350044,73.939902,65.382356,74.878592,77.493848,71.846243,68.210274,74.264317,36.175345,32.109323,32.569343,32.429833,37.440359,37.878323,35.758597,36.056675,35.753725,37.489268,36.361726,36.230846,34.502775,35.188866,33.740882,97.669197,31.749807,46.270333,26.502551,26.434185,26.293596,31.618560,31.888080,30.889599,36.139923,36.009292,30.398394,30.400170,35.432039,38.332222,34.841188,38.918973,36.587926,38.723842,33.633434,38.241398,34.833677,37.851351,33.503329,37.816388,33.270907,35.397955,32.464405,34.896209,33.839608,36.274213,33.075406,34.988388,114.288669,119.369732,159.116462,116.090451,170.174128,62.124604,49.278583,246.174045,119.670000,2.574000,266.400000,118.150000,2.018000,194.800000,67120.611109,18.770136,27.500197,125.963560,35.646143,4166.451502,2850.926567
06/22/2026 18:35:51,0.000000,0.000000,74.384550,73.990072,65.388178,74.886703,77.505725,71.880670,68.281481,74.262303,36.215098,32.061164,32.575030,32.362457,37.761473,37.845427,35.702767,36.026108,35.734582,37.494920,36.771871,36.287756,34.461753,35.244963,33.628947,100.546475,33.027386,47.576423,26.943240,26.857922,26.748981,32.301676,32.647300,32.314133,36.202446,36.005843,30.394922,30.207490,35.442566,38.340062,34.867349,38.934853,36.584138,38.707264,33.648732,38.247480,34.835350,37.852576,33.529584,37.827922,33.291988,35.408787,32.469494,34.882360,33.833734,36.261716,33.071007,34.996415,115.938097,121.004104,159.724870,117.711701,170.920476,62.142681,49.806458,250.719179,119.890000,2.590000,268.700000,118.180000,2.043000,196.800000,67180.609817,19.598786,27.977637,127.416192,35.651669,4170.910100,2854.192219
06/22/2026 18:36:51,0.000000,0.000000,74.425991,73.933841,65.427500,74.895007,77.542642,71.846607,68.264258,74.255770,36.063986,32.165174,32.638059,32.449758,37.925063,37.805769,35.731381,36.052054,35.713193,37.480209,36.651396,36.301145,34.551486,35.191433,33.806858,101.836282,32.757675,48.150436,27.063097,27.014412,26.926472,31.780942,32.006342,29.773189,36.235813,36.052060,30.528359,30.376872,35.411978,38.363897,34.841213,38.953414,36.602338,38.725858,33.649232,38.234761,34.833664,37.882266,33.524172,37.849933,33.285380,35.407957,32.457096,34.904622,33.840039,36.266231,33.071370,35.003871,117.022918,121.936772,160.154673,118.730111,171.277286,62.371750,49.996109,254.237237,119.740000,2.598000,269.700000,118.200000,2.057000,198.300000,67240.607196,20.001982,28.148454,128.528040,35.655465,4175.399071,2857.489825
06/22/2026 18:37:51,0.000000,0.000000,74.371209,73.991949,65.190105,74.911483,77.487050,71.906809,68.240279,74.264937,36.199096,32.214183,32.685260,32.519687,37.580923,37.966242,35.759609,36.056358,35.801853,37.486017,36.692166,36.141411,34.473047,35.297470,33.860910,102.614500,32.392041,48.206235,27.168908,27.115760,27.019756,31.532282,31.723405,29.547487,36.285910,36.100840,30.681305,30.441229,35.456020,38.350818,34.862275,38.939512,36.612321,38.734932,33.664582,38.244834,34.866398,37.891460,33.543103,37.858600,33.326065,35.417068,32.512057,34.921832,33.857272,36.289610,33.105424,35.032079,118.229728,123.136816,160.703416,119.843540,172.052739,62.458212,50.021163,258.156350,119.790000,2.619000,271.700000,118.040000,2.064000,200.300000,67300.605811,20.035244,28.170991,129.754085,35.674313,4179.915133,2860.814526
06/22/2026 18:38:51,0.000000,0.000000,74.402045,73.952174,65.436621,74.900588,77.537677,71.919616,68.230666,74.246936,36.141761,32.230427,32.710388,32.577525,37.502704,37.871271,35.724884,36.049545,35.756450,37.489777,36.744600,36.100248,34.592412,35.293497,33.877612,100.662113,32.324504,44.731437,27.107360,27.028752,26.965389,31.574732,31.673189,29.354958,36.235430,36.086659,30.690208,30.436055,35.447331,38.336861,34.847569,38.924439,36.608871,38.722664,33.658899,38.243262,34.859498,37.877517,33.536578,37.835762,33.296828,35.410954,32.468556,34.903846,33.849031,36.271211,33.068670,35.002509,108.440546,114.062958,160.809250,110.042026,171.977791,62.583045,48.853836,217.174911,119.880000,2.467000,253.200000,118.320000,1.922000,181.900000,67360.603023,17.617553,27.113884,116.228441,35.658543,4184.404789,2864.109043
06/22/2026 18:39:51,0.000000,0.000000,74.433296,73.982172,65.245606,74.891220,77.561609,71.898769,68.273390,74.258919,36.171755,32.012699,32.523038,32.325979,37.692539,37.723915,35.714625,36.041061,35.726654,37.517952,36.334676,35.858668,34.525647,35.237873,33.758087,97.516400,33.084035,47.009775,26.556560,26.479260,26.372481,32.159446,32.476219,32.359668,36.157591,36.048219,30.041723,30.014914,35.442136,38.332127,34.854388,38.921075,36.573436,38.711156,33.631772,38.233462,34.846552,37.850923,33.523178,37.847177,33.296351,35.413581,32.496102,34.897996,33.832072,36.283080,33.062820,35.005097,111.818307,116.745383,158.226742,114.314443,168.933959,62.596280,49.714304,245.043872,119.600000,2.567000,265.600000,118.150000,2.020000,194.500000,67420.601614,19.115276,27.894499,125.599465,35.652724,4188.676354,2867.196024
06/22/2026 18:40:51,0.000000,0.000000,74.410883,73.980047,65.306272,74.876762,77.588045,71.858821,68.330045,74.238655,36.140413,32.071987,32.662785,32.400933,37.405449,37.913683,35.701198,36.015240,35.720104,37.502576,36.219667,35.921333,34.421146,35.299257,33.777046,99.203469,32.488232,47.372305,27.013586,26.931399,26.853278,31.536871,31.962757,29.701910,36.203024,36.026349,30.547943,30.549287,35.425634,38.343945,34.878894,38.930897,36.606301,38.720542,33.632334,38.246195,34.854904,37.888845,33.541374,37.861298,33.306689,35.427437,32.494441,34.916103,33.865301,36.289646,33.080581,35.014834,113.661912,118.862612,159.231846,115.414079,170.202616,62.932995,49.738192,241.817626,119.890000,2.560000,264.700000,118.260000,2.012000,193.200000,67480.600719,19.456246,27.916059,124.553648,35.666310,4193.114371,2870.443004
06/22/2026 18:41:51,0.000000,0.000000,74.416168,73.977723,65.326569,74.905241,77.549896,71.897577,68.302575,74.245199,36.096671,32.064516,32.595726,32.406562,37.522882,37.800421,35.765418,36.010353,35.749437,37.465539,36.571660,36.075737,34.551440,35.282260,34.068746,99.063765,32.293715,47.084386,26.667719,26.581043,26.454836,31.824744,32.120864,31.426459,36.217863,36.035877,30.418021,30.313569,35.452300,38.348878,34.869811,38.913916,36.606785,38.722790,33.660802,38.233784,34.861510,37.849919,33.558800,37.842843,33.316951,35.403989,32.490923,34.887676,33.855931,36.264366,33.094018,35.006955,115.016676,120.130679,159.499167,116.905670,170.716776,63.113443,49.469690,248.769415,119.960000,2.576000,267.100000,118.210000,2.033000,195.400000,67540.599375,19.411001,27.673385,126.795306,35.662147,4197.542549,2873.681042
06/22/2026 18:42:51,0.000000,0.000000,74.532587,73.990174,65.344275,74.891883,77.592590,71.894346,68.300314,74.258173,36.122558,32.101216,32.572804,32.415491,37.397370,37.808847,35.687137,36.013142,35.746098,37.466186,36.818323,35.865846,34.484919,35.312875,33.777607,100.980659,32.919691,47.899293,27.019503,26.978857,26.834504,32.177732,32.450460,30.718739,36.208798,36.015296,30.495813,30.257663,35.418879,38.350903,34.849346,38.933267,36.572930,38.715948,33.637038,38.225062,34.826142,37.864169,33.539022,37.843936,33.284734,35.417949,32.497817,34.907300,33.843165,36.274217,33.056448,34.977013,116.231871,121.360428,160.096532,118.127633,171.267238,63.182025,49.768684,251.945328,119.830000,2.593000,269.300000,118.170000,2.042000,197.700000,67600.596660,19.955723,27.943570,127.804930,35.651764,4202.014180,2876.961144
06/22/2026 18:43:51,0.000000,0.000000,74.566817,74.011739,65.422457,74.947163,77.626220,71.915060,68.356778,74.277462,36.276830,32.198867,32.698859,32.480725,37.405172,37.842273,35.795281,36.062791,35.762241,37.466381,36.839753,35.540512,34.457697,35.323357,33.822511,102.115695,32.548496,47.940417,27.208533,27.118764,27.044745,31.605324,31.858363,29.653150,36.244732,36.103491,30.634948,30.395952,35.444686,38.369109,34.866339,38.958557,36.587136,38.755714,33.637972,38.266269,34.852002,37.894791,33.559879,37.850101,33.311440,35.453891,32.488521,34.926062,33.836641,36.312868,33.085763,35.017786,117.573324,122.460645,160.572861,119.250971,171.786983,63.436525,50.071076,255.934035,119.890000,2.609000,270.600000,118.090000,2.060000,199.300000,67660.595762,19.724545,28.215872,129.060468,35.673776,4206.513974,2880.269539
06/22/2026 18:44:51,0.000000,0.000000,74.663573,74.061199,65.674888,75.034434,77.707744,72.020870,68.391603,74.295557,36.201195,32.212733,32.688258,32.545886,37.403181,37.926879,35.793865,36.070675,35.764085,37.492533,36.838055,36.195384,34.515598,35.295653,33.819315,102.548743,32.232897,47.419928,27.195392,27.167256,27.071999,31.564791,31.681959,29.736096,36.262345,36.114022,30.658027,30.459658,35.439777,38.368633,34.881941,38.957313,36.601614,38.740142,33.646729,38.264585,34.862284,37.892664,33.547252,37.855658,33.319313,35.441800,32.470158,34.940778,33.854930,36.320476,33.070017,35.027796,118.545834,123.506863,161.170295,120.332912,172.554535,63.575216,49.877250,259.365182,119.720000,2.627000,272.300000,118.020000,2.078000,201.100000,67720.594357,19.378485,28.041443,130.129632,35.675193,4211.041062,2883.605683
06/22/2026 18:45:51,0.000000,0.000000,74.774444,74.073203,65.581516,75.023155,77.784078,72.023963,68.413300,74.290470,36.284200,32.198265,32.674244,32.485376,37.444718,37.755869,35.788144,36.067613,35.804611,37.503798,36.733416,35.850833,34.429058,35.269040,33.966326,93.114082,32.474450,45.187819,25.933145,25.852679,25.740818,31.720730,31.975985,30.972191,36.190199,36.036549,30.594757,30.461104,35.455395,38.346221,34.869608,38.921657,36.619239,38.723736,33.630219,38.246392,34.861754,37.870928,33.544783,37.831993,33.313460,35.425770,32.474530,34.919849,33.861504,36.301797,33.089326,35.028435,106.010657,111.450712,159.758935,107.817058,170.023922,63.429303,48.613301,219.016396,119.860000,2.460000,252.200000,118.390000,1.914000,181.400000,67780.591006,18.293565,26.894254,116.872449,35.666830,4215.390794,2886.761259
06/22/2026 18:46:51,0.000000,0.000000,74.865935,74.084431,65.681269,75.058688,77.851072,72.075729,68.439026,74.284311,36.252062,31.958536,32.509421,32.265923,37.595760,37.848973,35.738557,35.986601,35.744988,37.449164,36.567658,35.615024,34.443571,35.195768,33.792292,100.294488,33.407530,47.474002,27.068037,26.956820,26.901207,32.416796,32.777933,32.314029,36.234796,36.034658,30.235815,30.188060,35.449397,38.369829,34.874822,38.934787,36.601634,38.750312,33.642307,38.248200,34.856474,37.903664,33.559973,37.841800,33.308224,35.420547,32.490639,34.926099,33.877531,36.300067,33.091635,35.015663,114.166969,119.148633,159.087076,116.277852,169.994291,63.065795,50.108268,246.765918,119.890000,2.579000,267.900000,118.150000,2.034000,196.100000,67840.589343,19.224705,28.249297,126.153774,35.673180,4219.771975,2889.954973
06/22/2026 18:47:51,0.000000,0.000000,74.967827,74.162316,65.603619,75.152016,77.953356,72.193966,68.422535,74.325006,36.230976,32.118068,32.659915,32.483546,37.622799,37.916650,35.721686,36.045462,35.781479,37.486903,36.785526,35.974353,34.492014,35.280957,34.051114,97.400707,31.110492,44.924702,26.489185,26.367642,26.332030,31.422530,31.778049,29.945073,36.208724,36.047550,30.503762,30.445375,35.441973,38.342121,34.865928,38.944029,36.609117,38.749832,33.638270,38.233086,34.843513,37.873964,33.549074,37.844656,33.309517,35.412087,32.479924,34.927330,33.852121,36.299083,33.080729,35.004784,113.877194,119.113659,159.567071,115.704793,170.456003,63.256581,49.173999,244.384833,119.590000,2.566000,264.900000,118.180000,2.015000,193.600000,67900.588344,17.519447,27.405255,125.386612,35.665057,4224.195123,2893.188558
06/22/2026 18:48:51,0.000000,0.000000,75.000119,74.209859,65.810087,75.212525,78.007353,72.303842,68.424629,74.348644,36.142426,32.023719,32.529604,32.405556,37.651383,37.939922,35.740229,36.040971,35.776164,37.510774,36.656328,36.119459,34.477229,35.267516,33.771319,99.713605,32.781125,46.820872,26.761912,26.665860,26.572410,32.188118,32.547135,32.436822,36.214241,36.031811,30.265937,30.130006,35.461263,38.356483,34.893021,38.957748,36.630277,38.759901,33.644851,38.254357,34.864431,37.889500,33.585172,37.863772,33.330320,35.445687,32.488293,34.952237,33.870400,36.313765,33.118182,35.039043,115.866132,120.793331,159.943967,117.686569,171.146159,63.363329,49.766353,250.542281,119.740000,2.587000,268.300000,118.070000,2.037000,196.900000,67960.587246,18.879405,27.941467,127.359999,35.685935,4228.641764,2896.444804
06/22/2026 18:49:51,0.000000,0.000000,75.089901,74.238847,65.727908,75.268241,78.041842,72.345766,68.487703,74.362244,36.158895,32.128836,32.575502,32.469791,37.628579,37.966165,35.657991,36.052649,35.737710,37.493621,36.701106,35.438333,34.527544,35.213171,33.836319,101.449257,32.991645,48.284027,27.094475,27.072144,26.931522,32.102165,32.348671,30.299399,36.233503,36.051078,30.456945,30.288774,35.443604,38.336680,34.846302,38.927150,36.589758,38.721696,33.615729,38.233654,34.841866,37.858626,33.560065,37.841892,33.297631,35.417074,32.472474,34.913710,33.857133,36.297881,33.069059,35.009547,116.881713,121.899702,160.578523,118.692511,171.798933,63.397287,49.934543,253.436258,119.580000,2.606000,269.800000,117.940000,2.056000,198.300000,68020.585980,20.190984,28.093043,128.275845,35.657577,4233.125864,2899.737346
06/22/2026 18:50:51,0.000000,0.000000,75.043965,74.271079,65.844164,75.320132,78.051055,72.415630,68.481818,74.372041,36.221111,32.226964,32.702480,32.548947,37.416392,37.922851,35.757017,36.061738,35.777366,37.519046,36.647352,36.406939,34.514658,35.228667,34.081192,102.438155,32.467174,48.086659,27.234065,27.197891,27.060864,31.608927,31.825437,29.626879,36.270206,36.077604,30.680203,30.417192,35.447190,38.382642,34.874070,38.928303,36.603702,38.733839,33.634612,38.249617,34.858784,37.889176,33.571877,37.861152,33.309412,35.437243,32.446012,34.932843,33.873183,36.297503,33.102657,35.030650,118.006042,123.082408,161.082222,119.789743,172.403186,63.579661,50.149344,257.563506,119.650000,2.624000,271.700000,118.150000,2.067000,199.800000,68080.583179,19.800462,28.286197,129.569459,35.673223,4237.641292,2903.059941
06/22/2026 18:51:51,0.000000,0.000000,75.059535,74.261298,65.859050,75.330410,78.087395,72.437806,68.465584,74.354229,36.245490,32.230107,32.786107,32.593335,37.730559,37.962966,35.732264,36.062235,35.807518,37.482829,36.686320,35.817932,34.586888,35.272907,33.886785,101.302396,32.015839,44.425752,27.022210,26.907415,26.870682,31.551556,31.693228,29.461536,36.262039,36.124786,30.675101,30.585969,35.452800,38.356882,34.879992,38.939490,36.607103,38.748705,33.620702,38.248407,34.867325,37.870734,33.578785,37.831792,33.325268,35.442421,32.464554,34.935176,33.865305,36.306915,33.070456,35.015375,112.302700,118.290995,161.545605,114.830629,172.774820,63.685174,49.126028,223.153833,119.690000,2.510000,258.500000,118.140000,1.957000,186.400000,68140.582598,17.064084,27.361668,118.305931,35.671409,4242.161412,2906.382572
06/22/2026 18:52:51,0.000000,0.000000,75.004515,74.287823,65.721009,75.359116,78.060032,72.468728,68.458614,74.368020,36.161644,32.059949,32.544906,32.362659,37.576502,37.941943,35.754508,36.081371,35.752864,37.501228,36.304203,35.597491,34.473490,35.272203,33.996547,94.962455,32.958475,46.890739,26.360190,26.283772,26.120625,32.128052,32.450620,32.370102,36.190314,36.065448,30.093843,30.082400,35.456926,38.377331,34.862408,38.938762,36.598570,38.742402,33.622797,38.247592,34.856306,37.882290,33.585612,37.858023,33.326476,35.437421,32.463539,34.922827,33.866262,36.304327,33.078175,35.011104,111.198245,116.031869,158.710597,113.721945,169.292530,63.090377,49.499017,242.577333,119.670000,2.556000,264.400000,118.030000,2.010000,193.300000,68200.580083,19.190811,27.699928,124.800782,35.671958,4246.422705,2909.456193
06/22/2026 18:53:51,0.000000,0.000000,74.958344,74.259369,65.741805,75.348662,78.045824,72.413753,68.508135,74.351254,36.284206,32.073224,32.672471,32.384815,37.860121,37.835379,35.695303,36.065145,35.739056,37.481261,36.669706,36.204638,34.592751,35.324419,33.819098,99.508121,32.822725,47.570154,27.037771,26.973899,26.886374,31.745853,32.199143,29.998898,36.228954,36.057155,30.533487,30.498981,35.446523,38.364757,34.896906,38.931609,36.619652,38.739154,33.639961,38.237524,34.861718,37.883264,33.595265,37.858789,33.346311,35.437705,32.495406,34.946864,33.867684,36.319911,33.106058,35.034929,113.839944,118.959652,159.599003,115.600648,170.645560,63.068129,49.764411,242.011356,119.710000,2.563000,265.200000,118.070000,2.016000,193.300000,68260.579610,19.630439,27.939715,124.616720,35.681500,4250.865113,2912.707777
06/22/2026 18:54:51,0.000000,0.000000,74.970033,74.255848,65.714333,75.314113,78.015592,72.432894,68.465400,74.330796,36.214088,32.069940,32.678528,32.422808,37.514713,37.868253,35.763661,36.029411,35.775656,37.447055,36.638121,35.971899,34.474470,35.315291,33.841881,98.517134,32.040511,46.522442,26.559146,26.467548,26.379266,31.674563,32.048272,31.177782,36.206928,36.044867,30.366449,30.300601,35.456249,38.364293,34.873535,38.943655,36.624945,38.755908,33.647494,38.249551,34.867144,37.881600,33.578722,37.849845,33.332520,35.441234,32.476262,34.925682,33.864680,36.293453,33.110395,35.026397,114.990102,120.107062,159.739744,116.817507,170.841229,63.253700,49.329079,248.643498,119.760000,2.581000,267.400000,118.010000,2.031000,195.800000,68320.577884,18.976446,27.545996,126.755092,35.678178,4255.292486,2915.944212
06/22/2026 18:55:51,0.000000,0.000000,74.879230,74.287577,65.535393,75.331158,77.914722,72.404239,68.457475,74.344907,36.240691,32.130057,32.634540,32.419266,37.552743,37.801551,35.795729,36.025598,35.740698,37.474943,36.745238,36.256633,34.539708,35.267879,33.846939,100.895426,32.974870,48.041157,26.975784,26.946304,26.854830,32.294087,32.592127,31.760726,36.252760,36.082296,30.471431,30.248435,35.470862,38.374437,34.882262,38.959398,36.615676,38.764317,33.658179,38.250337,34.871481,37.915963,33.585227,37.870895,33.336988,35.465632,32.498972,34.961947,33.891668,36.329656,33.121793,35.051512,116.446837,121.421070,160.365114,118.078648,171.513138,63.337654,49.861421,251.681842,119.710000,2.597000,269.100000,118.060000,2.049000,197.800000,68380.576113,20.013977,28.027180,127.721506,35.693860,4259.765049,2919.225005
06/22/2026 18:56:51,0.000000,0.000000,74.892562,74.274707,65.486506,75.305168,77.917436,72.393412,68.470978,74.334222,36.269054,32.208850,32.730625,32.493409,37.670606,37.895961,35.772359,36.065561,35.777052,37.491327,36.789069,36.023144,34.566185,35.339098,33.805305,102.139958,32.682112,48.050126,27.217659,27.156028,27.060358,31.709997,31.935853,29.735622,36.288167,36.061916,30.636780,30.370436,35.459202,38.346482,34.867784,38.937933,36.627258,38.724231,33.641377,38.236263,34.870652,37.879351,33.595175,37.828654,33.328178,35.413414,32.505720,34.930964,33.881070,36.297840,33.122857,35.000697,117.407040,122.519108,160.906274,119.193100,172.026461,63.378628,49.961150,255.827864,119.730000,2.613000,270.800000,118.170000,2.063000,199.600000,68440.573833,19.933131,28.116995,129.027225,35.674755,4264.267184,2922.534657
06/22/2026 18:57:51,0.000000,0.000000,74.759721,74.248316,65.550828,75.282352,77.893427,72.368399,68.465225,74.323436,36.266368,32.222169,32.780842,32.556030,37.604661,37.947558,35.775833,36.075676,35.838152,37.537711,36.543458,35.973893,34.467150,35.326151,33.847421,102.782125,32.356332,48.329121,27.209875,27.137525,27.049371,31.503458,31.687010,29.508826,36.328622,36.113895,30.684640,30.472383,35.439133,38.392719,34.878970,38.951269,36.628416,38.748336,33.638097,38.247618,34.855002,37.896013,33.592157,37.847303,33.339560,35.469526,32.473968,34.949017,33.872505,36.332685,33.106504,35.039808,118.497662,123.586952,161.346238,120.289650,172.799156,63.480066,50.131185,259.478151,119.740000,2.623000,273.100000,118.120000,2.073000,201.000000,68500.571150,20.059235,28.269886,130.164666,35.684930,4268.798398,2925.872175
06/22/2026 18:58:51,0.000000,0.000000,74.765062,74.221951,65.560071,75.215586,77.875279,72.289963,68.496804,74.315059,36.182021,32.205921,32.689011,32.511281,37.879694,37.868649,35.753122,36.108768,35.800273,37.514056,36.879946,35.877958,34.433602,35.277568,33.933888,92.467276,32.416747,45.259307,25.869346,25.797817,25.654814,31.713442,31.929943,31.064274,36.212621,36.082887,30.554039,30.499563,35.475020,38.368425,34.887316,38.937510,36.634359,38.741465,33.648949,38.251384,34.884063,37.882108,33.604999,37.869797,33.346860,35.426287,32.509300,34.943487,33.898493,36.310342,33.117132,35.024250,106.512326,111.921435,159.704898,108.469809,170.012059,63.259236,48.697493,221.658859,119.790000,2.464000,253.700000,118.320000,1.926000,183.100000,68560.570132,18.288107,26.971200,117.790101,35.688077,4273.139991,2929.020982
06/22/2026 18:59:51,0.000000,0.000000,74.751373,74.256874,65.396287,75.207814,77.850271,72.269452,68.514890,74.334713,36.129540,31.996521,32.497977,32.308764,37.888423,37.893283,35.653780,36.062168,35.742894,37.477576,36.735928,35.687369,34.379801,35.262389,33.741062,100.373939,33.325463,47.390300,27.043158,26.981966,26.890146,32.422685,32.717119,31.697047,36.253899,36.079450,30.256388,30.253313,35.453553,38.384126,34.872045,38.946144,36.615686,38.763003,33.647084,38.243731,34.875491,37.892124,33.594063,37.888962,33.336997,35.465641,32.504764,34.956201,33.904119,36.335429,33.112411,35.036389,114.254813,119.243638,159.313189,116.281240,170.312817,62.872533,50.215863,246.838425,119.930000,2.573000,267.800000,118.300000,2.032000,195.700000,68620.568406,19.044385,28.345915,126.177054,35.691398,4277.532171,2932.227057
06/22/2026 19:00:51,0.000000,0.000000,74.676723,74.202898,65.533560,75.199820,77.836828,72.282618,68.459518,74.310159,36.181206,32.102753,32.685969,32.452295,37.916979,37.829498,35.748966,36.071846,35.784840,37.451799,36.345896,36.434695,34.644518,35.284833,33.897310,97.730209,31.397749,45.769426,26.535516,26.438554,26.369006,31.479890,31.781498,29.870946,36.195662,36.060612,30.466096,30.461606,35.445259,38.372771,34.881006,38.941381,36.619793,38.738412,33.633440,38.237212,34.860961,37.917412,33.612695,37.859337,33.331790,35.439619,32.463076,34.935021,33.886020,36.343502,33.103054,35.038139,114.021500,119.154671,159.581734,115.797587,170.636263,63.004555,49.499405,244.779738,119.900000,2.563000,265.500000,118.190000,2.021000,193.700000,68680.566463,18.069147,27.700279,125.514204,35.682995,4281.957221,2935.460341
06/22/2026 19:01:51,0.000000,0.000000,74.702120,74.231692,65.643805,75.194079,77.813844,72.272196,68.467826,74.336165,36.203615,32.059412,32.595517,32.387183,37.655670,37.896051,35.684845,36.066206,35.756317,37.506883,36.539588,36.088330,34.413200,35.287330,33.834372,100.008351,32.797829,47.113393,26.759039,26.704982,26.556476,32.194499,32.521488,32.290607,36.241599,36.052534,30.292592,30.161945,35.444708,38.377079,34.871852,38.958747,36.617997,38.747654,33.629416,38.257412,34.864838,37.898742,33.569988,37.852645,33.313990,35.431616,32.465719,34.949983,33.866812,36.329665,33.111434,35.039848,115.783385,120.861069,160.030215,117.498104,171.413858,63.042698,49.774510,250.532247,119.860000,2.586000,268.400000,118.240000,2.040000,196.400000,68740.565779,19.164568,27.948825,127.356811,35.680007,4286.408032,2938.719665
06/22/2026 19:02:51,0.000000,0.000000,74.663570,74.199462,65.371168,75.167443,77.802446,72.198428,68.511497,74.311052,36.261532,32.133206,32.661256,32.464796,37.634223,37.846334,35.705253,36.069777,35.761552,37.508128,36.762969,36.373215,34.422728,35.284879,33.976043,101.602783,32.860235,47.868426,27.093765,27.012029,26.921397,32.023539,32.233585,30.143078,36.283814,36.065090,30.561531,30.298536,35.466160,38.360039,34.883425,38.903193,36.648108,38.744144,33.637432,38.221540,34.866067,37.888038,33.609831,37.824675,33.344226,35.447591,32.503993,34.919284,33.903565,36.330892,33.119745,35.034394,116.916639,121.885153,160.559536,118.675096,171.967414,62.958800,50.029028,253.762703,119.860000,2.603000,269.600000,118.070000,2.051000,198.500000,68800.564074,19.690361,28.178065,128.378695,35.682817,4290.894904,2942.012988
